,entropy
7282,4.964421943447281
7283,4.964684818730175
7284,4.965361389665327
7285,4.964920140338679
7286,4.964704639288443
7287,4.964822812780333
7288,4.964508045672755
7289,4.964361145689257
7290,4.964543220205189
7291,4.965219292797643
7292,4.964778509850254
7293,4.96456280708812
7294,4.964346625018605
7295,4.964124537200786
7296,4.964120457095277
7297,4.9646061891155195
7298,4.965281736168085
7299,4.964841390645504
7300,4.964624906167311
7301,4.964375255648978
7302,4.964557254253691
7303,4.9649710014065365
7304,4.965646056146219
7305,4.965206026904231
7306,4.964956128284907
7307,4.964642246578903
7308,4.964616678775886
7309,4.964898689616293
7310,4.965312124954082
7311,4.965986617788371
7312,4.965546986378235
7313,4.965330482150231
7314,4.965405388656755
7315,4.965818565634544
7316,4.966492621775601
7317,4.966053207402695
7318,4.965739583041233
7319,4.965670704901337
7320,4.965952353443468
7321,4.96662602431888
7322,4.966186877588649
7323,4.96587327302929
7324,4.965559503997756
7325,4.965338191155245
7326,4.965438547550195
7327,4.965720089157214
7328,4.9663932786845075
7329,4.9659546061848605
7330,4.965738317295563
7331,4.965713108748934
7332,4.96586736367846
7333,4.966351144213654
7334,4.967023808614055
7335,4.966585413409102
7336,4.966336477106726
7337,4.966431298940932
7338,4.966361255033752
7339,4.966333940163687
7340,4.966458514823422
7341,4.966650475882436
7342,4.967322515128849
7343,4.966884598344144
7344,4.966738584441502
7345,4.966877089153258
7346,4.9671385483758455
7347,4.96710914544672
7348,4.966962347392416
7349,4.966689772005612
7350,4.966951188486945
7351,4.967622530769828
7352,4.967185169097982
7353,4.967086860597863
7354,4.967367644630545
7355,4.967850181553489
7356,4.968521037795545
7357,4.968083837092967
7358,4.967771579701554
7359,4.967866329881895
7360,4.968169637796628
7361,4.968651783272806
7362,4.969322094700745
7363,4.968885145793921
7364,4.968636933876351
7365,4.968716498429149
7366,4.969386510846001
7367,4.968949757918987
7368,4.9686776088877025
7369,4.968646370396851
7370,4.968674985947155
7371,4.968977934163702
7372,4.969280818600507
7373,4.969762249654236
7374,4.97043154065517
7375,4.969995160883471
7376,4.969848146592989
7377,4.969922963559539
7378,4.969883605626938
7379,4.970293772978341
7380,4.970962558087708
7381,4.970526465390591
7382,4.970278542362259
7383,4.9703138146471035
7384,4.970643511675508
7385,4.970945876031294
7386,4.971614139658202
7387,4.971178317243592
7388,4.970930194334892
7389,4.970681735338543
7390,4.970462348631832
7391,4.970705602792865
7392,4.97098515120625
7393,4.971394649293614
7394,4.971758105213974
7395,4.972167424626528
7396,4.9728348025863705
7397,4.972399481692778
7398,4.972368393419402
7399,4.972628209368742
7400,4.97310792566022
7401,4.973774817045648
7402,4.973339649176831
7403,4.973029138373574
7404,4.973146471429841
7405,4.973625885069194
7406,4.974292347521765
7407,4.973857389522289
7408,4.97354684538033
7409,4.973236139690871
7410,4.973016846046932
7411,4.973016334064047
7412,4.973424854798378
7413,4.9740908425358885
7414,4.973656344757956
7415,4.973442511570409
7416,4.973632960291575
7417,4.974111751074806
7418,4.974777288264123
7419,4.974342976815724
7420,4.974032561625105
7421,4.973962225471042
7422,4.974240750966446
7423,4.9749059133009474
7424,4.974471863078708
7425,4.974161468255085
7426,4.973850913703824
7427,4.973631831853893
7428,4.973605488000157
7429,4.973864632961379
7430,4.97452934616236
7431,4.974095777762154
7432,4.973882146583028
7433,4.973853742005461
7434,4.973543447147627
7435,4.973397308747119
7436,4.973558676467736
7437,4.9739662038766825
7438,4.974630333234119
7439,4.974197257802267
7440,4.9740503416986055
7441,4.973740178840288
7442,4.973526529951147
7443,4.97349422601322
7444,4.973605482368418
7445,4.97372283354183
7446,4.974200271732633
7447,4.974677599746997
7448,4.974978005586053
7449,4.975384902456361
7450,4.976047988152242
7451,4.975615532120352
7452,4.9755751954997205
7453,4.975875369439922
7454,4.976538105561408
7455,4.97610578388761
7456,4.975837126929736
7457,4.97607869967392
7458,4.976337027815777
7459,4.9767433768953175
7460,4.977405571552528
7461,4.976973485327873
7462,4.976727547975067
7463,4.976917203703068
7464,4.977393386176333
7465,4.9780551400338275
7466,4.977623242285065
7467,4.977313889370546
7468,4.9774079476377535
7469,4.977883835326105
7470,4.978545170271122
7471,4.978113482117459
7472,4.977804102317531
7473,4.9774945659075644
7474,4.977276707374105
7475,4.977437414040535
7476,4.978098385370245
7477,4.977667107412129
7478,4.977421475869429
7479,4.977444171167507
7480,4.977770410791094
7481,4.978430985259696
7482,4.977999937240657
7483,4.9776907104657715
7484,4.977656736685905
7485,4.977779998860143
7486,4.978185172383997
7487,4.978660133749939
7488,4.97932009684981
7489,4.9788893548779445
7490,4.978676718153834
7491,4.978846085105605
7492,4.979205550090907
7493,4.979680101911714
7494,4.98033950746135
7495,4.979908978326459
7496,4.979663546474307
7497,4.979695739698245
7498,4.979994365553145
7499,4.9804685392735735
7500,4.981127418946144
7501,4.980697133159746
7502,4.980451489067386
7503,4.980205519425818
7504,4.979988197617898
7505,4.98007696897044
7506,4.9805508138165875
7507,4.9812091924773885
7508,4.980779318690953
7509,4.980566781361063
7510,4.980535021290208
7511,4.980810958618278
7512,4.981284433695926
7513,4.981942295320497
7514,4.981512671204792
7515,4.981266758817223
7516,4.981225250874831
7517,4.981394153942313
7518,4.981797689687678
7519,4.982270716665581
7520,4.9829279586795
7521,4.982498625012477
7522,4.98228593504988
7523,4.982355820604006
7524,4.9826312690548855
7525,4.982989238850837
7526,4.983645967449975
7527,4.983216884570501
7528,4.982970995044754
7529,4.983036555120609
7530,4.982790386510017
7531,4.982733072209418
7532,4.983090819271622
7533,4.983414951483268
7534,4.984071067316001
7535,4.983642422719095
7536,4.983496964100019
7537,4.983752998537025
7538,4.983992358749301
7539,4.984648050896029
7540,4.984219600339932
7541,4.983912696593967
7542,4.9840906013143815
7543,4.984562241900425
7544,4.9852175118616335
7545,4.984789256105593
7546,4.984482314675024
7547,4.984175219294764
7548,4.98395891094548
7549,4.984127298667506
7550,4.9847822108335516
7551,4.984354356902789
7552,4.984108715869794
7553,4.984134685764878
7554,4.984431495394459
7555,4.985086021540268
7556,4.984658396911328
7557,4.984351607719688
7558,4.984316412320237
7559,4.984590940056792
7560,4.984887558812323
7561,4.9855416102937635
7562,4.98511426861079
7563,4.984868677339662
7564,4.984799241715206
7565,4.9850735927920535
7566,4.985727274871425
7567,4.985300177456891
7568,4.98499369031417
7569,4.984922870151809
7570,4.9846162980751965
7571,4.984558094089994
7572,4.984668260134572
7573,4.9853215136769675
7574,4.9848948858660265
7575,4.984683778648089
7576,4.984894564682186
7577,4.985295528200086
7578,4.98576544252649
7579,4.986166220173623
7580,4.98663593048328
7581,4.987288374484471
7582,4.986861976079363
7583,4.986716963438045
7584,4.986867779220873
7585,4.98714148233203
7586,4.987610796921034
7587,4.988080005180999
7588,4.988731778697469
7589,4.988305604603618
7590,4.98809421322532
7591,4.988085035244813
7592,4.9884850469208395
7593,4.988953873427082
7594,4.9896051210513
7595,4.989179172460438
7596,4.988934289511574
7597,4.9890128348458544
7598,4.989481370040181
7599,4.990132206403849
7600,4.989706455190857
7601,4.989400792439367
7602,4.989516387447219
7603,4.989770554499872
7604,4.990421011423092
7605,4.989995488675486
7606,4.989689826774354
7607,4.989384014503623
7608,4.989169271838035
7609,4.989336687484711
7610,4.989735899803543
7611,4.990385883991664
7612,4.989960778221389
7613,4.989749696321855
7614,4.989785387187349
7615,4.990435092483455
7616,4.990010172849813
7617,4.9897478290547
7618,4.9903973351511866
7619,4.9899725399493295
7620,4.989937965257017
7621,4.990405361760899
7622,4.991054509644461
7623,4.99062982058919
7624,4.99036741440778
7625,4.990156311558857
7626,4.990114294867096
7627,4.990367996994911
7628,4.991016742376328
7629,4.990592396129676
7630,4.990348610749694
7631,4.990436740426363
7632,4.990903586964073
7633,4.991551923111182
7634,4.991127771397218
7635,4.990823126672362
7636,4.990892812366409
7637,4.991290873414528
7638,4.991938820220873
7639,4.991514882212519
7640,4.991210225844436
7641,4.990905420825731
7642,4.990691525885956
7643,4.990774831545696
7644,4.99073132444917
7645,4.990760813327049
7646,4.990983176705869
7647,4.991449292884933
7648,4.992096542922267
7649,4.9916732107309745
7650,4.991637140701891
7651,4.991873880244759
7652,4.992520804822032
7653,4.992097608131541
7654,4.99183621138082
7655,4.991919441854678
7656,4.992272328131054
7657,4.992737837944158
7658,4.993384245253525
7659,4.99296127117919
7660,4.992718252611861
7661,4.992796742826948
7662,4.99255345367785
7663,4.992494877722193
7664,4.992716799437166
7665,4.9927781831551155
7666,4.9930145661498235
7667,4.993660331842198
7668,4.993237873013937
7669,4.993144473733354
7670,4.993496794425359
7671,4.994142228555605
7672,4.993719896979382
7673,4.993458920605039
7674,4.99342699968999
7675,4.993746221888899
7676,4.994391288030686
7677,4.993969185891649
7678,4.993665875398531
7679,4.993781068245152
7680,4.994245378165491
7681,4.994890044234316
7682,4.994468138752365
7683,4.994164802152605
7684,4.993861318661634
7685,4.993648478486283
7686,4.993722529476643
7687,4.9943668619925035
7688,4.993945357601882
7689,4.993702843674894
7690,4.993776916728496
7691,4.994240749258846
7692,4.994884680151505
7693,4.994463369296563
7694,4.994160168397422
7695,4.994122864957464
7696,4.99422647326348
7697,4.9945778741244
7698,4.995221360669255
7699,4.994800338200308
7700,4.99455785995818
7701,4.994487797521131
7702,4.994806218956229
7703,4.9954493425063795
7704,4.99502855062631
7705,4.994725653368891
7706,4.994654257104484
7707,4.9943512799716885
7708,4.994291990237999
7709,4.994390215001852
7710,4.994447852116499
7711,4.994540876724966
7712,4.994480098316442
7713,4.9942207148100035
7714,4.994324371488734
7715,4.994616400382736
7716,4.995079042006442
7717,4.995721198875277
7718,4.995301273122571
7719,4.995298233809624
7720,4.995940163115835
7721,4.99552032554119
7722,4.995485306537347
7723,4.995720553655203
7724,4.996182707371616
7725,4.996824190560397
7726,4.996404497226754
7727,4.996102173427793
7728,4.996101626118623
7729,4.9964958247376074
7730,4.997136936236391
7731,4.996717460860716
7732,4.996415136681052
7733,4.99611266884284
7734,4.995901225160118
7735,4.99610891351398
7736,4.996502871540194
7737,4.997143519129334
7738,4.996724442758197
7739,4.996517048142481
7740,4.996786637379937
7741,4.997180336889532
7742,4.997820566719605
7743,4.997401660541772
7744,4.997099440653617
7745,4.997027330386604
7746,4.997120186293343
7747,4.9975811711851295
7748,4.99804205375349
7749,4.998681710727643
7750,4.998263092133689
7751,4.998055525684385
7752,4.998011728113292
7753,4.998231880056881
7754,4.998692421946904
7755,4.999331600018774
7756,4.9989132251414405
7757,4.998672567554663
7758,4.998989085096818
7759,4.999627961912839
7760,4.99920973496741
7761,4.998951812471468
7762,4.999108638617774
7763,4.999377477576442
7764,4.9997700593354715
7765,5.000408441522565
7766,4.999990440878372
7767,4.999749740519747
7768,4.999711444510847
7769,4.9998859346882485
7770,5.000345580743435
7771,5.000983495423503
7772,5.000565747153681
7773,5.000324879553776
7774,5.000083713280376
7775,4.99987307561487
7776,4.999987647530325
7777,5.000379709766848
7778,5.001017161764029
7779,5.000599805246809
7780,5.00039270148112
7781,5.000458130181702
7782,5.001095310545502
7783,5.000678129121606
7784,5.000420829035874
7785,5.000454006650598
7786,5.000845704381652
7787,5.001482508369585
7788,5.001065532241333
7789,5.000765095606825
7790,5.000852736452905
7791,5.0011024508584105
7792,5.001738895688398
7793,5.001322141393554
7794,5.001021711480586
7795,5.000721140167457
7796,5.000510858972681
7797,5.000510890972783
7798,5.001147020706702
7799,5.000730666570328
7800,5.000490305224787
7801,5.000578038575518
7802,5.001213899325856
7803,5.000797720877249
7804,5.000541064177335
7805,5.000538806392468
7806,5.000806688929152
7807,5.001442195255936
7808,5.001026241353906
7809,5.000726203921841
7810,5.000721634901658
7811,5.000940759442923
7812,5.001398489530316
7813,5.002033530456298
7814,5.001617823948792
7815,5.001377683165422
7816,5.001368521964675
7817,5.001587493803096
7818,5.00193451003616
7819,5.00256909333311
7820,5.002153640966058
7821,5.00191334235317
7822,5.0016727509992585
7823,5.001463044069038
7824,5.001532803836664
7825,5.001879631018895
7826,5.002513768115948
7827,5.002098714339523
7828,5.001892988795629
7829,5.0020412076522565
7830,5.002215039789653
7831,5.0026718068912785
7832,5.003305454946336
7833,5.002890621671221
7834,5.002650100834284
7835,5.002605815261204
7836,5.002854606951787
7837,5.003487908888163
7838,5.003073304325048
7839,5.0027744101783105
7840,5.002848372822835
7841,5.003136688277422
7842,5.00376963182595
7843,5.003355243045163
7844,5.003056352547865
7845,5.002757322752569
7846,5.002547997848155
7847,5.002578544873788
7848,5.00275220243482
7849,5.003066016548665
7850,5.003455231168575
7851,5.003703682945629
7852,5.004017304673643
7853,5.004472920016758
7854,5.005104921159246
7855,5.004691096316963
7856,5.00464531294546
7857,5.004643392782421
7858,5.004799143017153
7859,5.0051878372438185
7860,5.005819362197224
7861,5.005405765886911
7862,5.005165868877436
7863,5.005231341367112
7864,5.005518883089357
7865,5.006150045370376
7866,5.005736657316479
7867,5.005438248225128
7868,5.005462704389769
7869,5.006093617617461
7870,5.005680418119228
7871,5.005426085777463
7872,5.005590159760012
7873,5.005698393798168
7874,5.00632895717279
7875,5.005915977591279
7876,5.005617801845003
7877,5.005527507459262
7878,5.0059154783688165
7879,5.0065456946442
7880,5.006132937077843
7881,5.005834774043864
7882,5.005536473770544
7883,5.005327910821204
7884,5.005436204186057
7885,5.006066098264686
7886,5.005653719121594
7887,5.005414589164688
7888,5.005433609888864
7889,5.0058875465262265
7890,5.006517064614681
7891,5.006104877141481
7892,5.005806852926171
7893,5.005768633868933
7894,5.006081001296575
7895,5.006534607286042
7896,5.007163661394482
7897,5.006751708793646
7898,5.006512586527155
7899,5.006441806575683
7900,5.006728462982107
7901,5.007357174628551
7902,5.006945445761356
7903,5.006647678617595
7904,5.006575646125138
7905,5.0062778060015205
7906,5.006218670675792
7907,5.006505213547648
7908,5.007133508932043
7909,5.006722192291279
7910,5.006518853070095
7911,5.006765995705633
7912,5.007218812426087
7913,5.007846700551901
7914,5.007435541259967
7915,5.007137902062729
7916,5.007098239050292
7917,5.007126055611517
7918,5.00729872514669
7919,5.007926223205491
7920,5.007515368907046
7921,5.007276850871694
7922,5.007301771523272
7923,5.007004351424779
7924,5.006867778029755
7925,5.0073200463300855
7926,5.007947099037073
7927,5.007536624359405
7928,5.007333454762611
7929,5.00736139055058
7930,5.007647324571503
7931,5.008099247890399
7932,5.008725823495455
7933,5.008315564643875
7934,5.00807718413722
7935,5.008131380223784
7936,5.008335500067464
7937,5.008678366981547
7938,5.009304491336236
7939,5.008894473175331
7940,5.0086559373188635
7941,5.008417120693755
7942,5.008210223493305
7943,5.008357339775515
7944,5.008742781600438
7945,5.009368457189086
7946,5.008958811516876
7947,5.0087557768193
7948,5.008725567268456
7949,5.009068057603826
7950,5.0096933779459825
7951,5.009283936696976
7952,5.008987586712867
7953,5.0090493391815825
7954,5.00931352893864
7955,5.009764259318431
7956,5.010389115448088
7957,5.0099798990022455
7958,5.009741339874816
7959,5.0097169334569855
7960,5.010167408999719
7961,5.010617787162557
7962,5.011242159950711
7963,5.0108331482118285
7964,5.010594402622037
7965,5.010355380111332
7966,5.010148785165699
7967,5.010240949183473
7968,5.010691032787104
7969,5.011314958257759
7970,5.010906315825742
7971,5.010703556500519
7972,5.010790846660831
7973,5.010495195335631
7974,5.010492100960766
7975,5.010801983784525
7976,5.011425457899268
7977,5.011017179369574
7978,5.010814226391361
7979,5.010610874134234
7980,5.01040437559951
7981,5.010399127262385
7982,5.010740511105326
7983,5.011081825120925
7984,5.011704765085297
7985,5.0112968954118475
7986,5.011161023021787
7987,5.011323832445058
7988,5.011569203976328
7989,5.012018267792703
7990,5.012640716841205
7991,5.012233039704909
7992,5.011994692501663
7993,5.012060297173504
7994,5.012401148731718
7995,5.0128498654215505
7996,5.013471837330873
7997,5.013064365544975
7998,5.012825837804138
7999,5.012587037132324
8000,5.012380669414392
8001,5.012377772258644
8002,5.0126867962972845
8003,5.012655327352108
8004,5.012780848772169
8005,5.0132291136827245
8006,5.013850417526414
8007,5.013443473113632
8008,5.013403210607647
8009,5.013605955093795
8010,5.014053915166597
8011,5.014674806251549
8012,5.014268000679571
8013,5.013973793528924
8014,5.014070665667729
8015,5.014518366194014
8016,5.015138889934788
8017,5.014732267983877
8018,5.014438042666514
8019,5.014143685192527
8020,5.013937500780989
8021,5.013932461354535
8022,5.013925212859656
8023,5.013718732680431
8024,5.01368573801142
8025,5.014305809468273
8026,5.013899797161349
8027,5.0138113544601275
8028,5.014119603247921
8029,5.01442779077182
8030,5.015047461333404
8031,5.014641597269894
8032,5.014347672127085
8033,5.0143983975779705
8034,5.014660536647323
8035,5.015279870142432
8036,5.01487421751653
8037,5.0145803038812655
8038,5.014286259454484
8039,5.014079948846982
8040,5.014102669709132
8041,5.014549321522171
8042,5.01516823808775
8043,5.01476297114344
8044,5.014561319111926
8045,5.0147760192305215
8046,5.015222387083419
8047,5.015668659451005
8048,5.016287068241854
8049,5.0158819676987925
8050,5.015644744481284
8051,5.015806694126267
8052,5.016252693980398
8053,5.016870723451954
8054,5.016465789813969
8055,5.016172175537927
8056,5.016146858657115
8057,5.016375044669998
8058,5.0167558071918705
8059,5.017201409751409
8060,5.017646917144635
8061,5.018264283555529
8062,5.017859612943033
8063,5.017724629118141
8064,5.017968068804757
8065,5.018413281866293
8066,5.019030247489152
8067,5.018625720653523
8068,5.01833229377221
8069,5.018379410689638
8070,5.018498016263267
8071,5.018942924865791
8072,5.019559458444031
8073,5.0191551699726
8074,5.018918272057219
8075,5.019000434128813
8076,5.019261285834467
8077,5.019705861478203
8078,5.020321934708628
8079,5.019917855373114
8080,5.019680789046863
8081,5.0194434558380685
8082,5.0192378244056
8083,5.019307178748973
8084,5.019644724348148
8085,5.020260378922478
8086,5.019856675536834
8087,5.0196556686981255
8088,5.019721016375079
8089,5.019428320224913
8090,5.019423703737285
8091,5.019729825040409
8092,5.020345043520593
8093,5.0199416973399495
8094,5.0197405065242275
8095,5.019538928221205
8096,5.01933341632682
8097,5.019326717098454
8098,5.019607830836865
8099,5.019405978870311
8100,5.0191603659637645
8101,5.0194030816947
8102,5.019846649569755
8103,5.020461186180798
8104,5.020058452469195
8105,5.019988337060955
8106,5.0203671320091985
8107,5.02098136211595
8108,5.0205787356807505
8109,5.0203330731024325
8110,5.020244879371642
8111,5.0204718646211814
8112,5.020714256856571
8113,5.021157229003645
8114,5.021770938262317
8115,5.021368580180018
8116,5.021166744359555
8117,5.021140065156986
8118,5.021271006363933
8119,5.021884399571804
8120,5.021482263257457
8121,5.021190773910696
8122,5.02126014736925
8123,5.021702658677183
8124,5.022145076209049
8125,5.0227579998451475
8126,5.022356056105811
8127,5.022120097242327
8128,5.02222682360391
8129,5.022839496159359
8130,5.022437713055075
8131,5.022192506731281
8132,5.022215371972118
8133,5.022495451144531
8134,5.022873057978987
8135,5.023099413750788
8136,5.023325728991557
8137,5.023937785093412
8138,5.0235362953541145
8139,5.023402254254812
8140,5.023602500853072
8141,5.024214282628523
8142,5.02381292915278
8143,5.023567784695471
8144,5.023524107190928
8145,5.023901243735711
8146,5.024512688736545
8147,5.024111533039731
8148,5.023820879585105
8149,5.023882313982115
8150,5.024217562621664
8151,5.024828669058751
8152,5.024427708758452
8153,5.024137055955244
8154,5.023846275841628
8155,5.023642179463996
8156,5.023779590701107
8157,5.024059015337531
8158,5.0246697221142895
8159,5.024269143457334
8160,5.024068258921192
8161,5.0242204824516685
8162,5.0246611036607085
8163,5.025271437709369
8164,5.0248710188261745
8165,5.024580492634492
8166,5.024509976352793
8167,5.024634009567726
8168,5.024822695424699
8169,5.025198925263809
8170,5.025639115215894
8171,5.026248851957658
8172,5.025848738542662
8173,5.025714717430407
8174,5.025792173984421
8175,5.026168098944852
8176,5.026543946916079
8177,5.0269837003338775
8178,5.027592855528612
8179,5.027192938292029
8180,5.026992045396467
8181,5.026983595921488
8182,5.027359158295305
8183,5.027798579323032
8184,5.028407278018284
8185,5.02800755753702
8186,5.0277731576603415
8187,5.027903218940218
8188,5.028009355195907
8189,5.0284484644032315
8190,5.028887481299691
8191,5.029326405917271
8192,5.029934443018947
8193,5.029534959326298
8194,5.029400387022627
8195,5.029394007389768
8196,5.029605211338888
8197,5.030212918010852
8198,5.029813632181763
8199,5.0295240028657435
8200,5.02959693104807
8201,5.02967841660146
8202,5.030116819805958
8203,5.030724108854107
8204,5.030325055795635
8205,5.030090865772796
8206,5.030059340588141
8207,5.030392357611739
8208,5.030830442489603
8209,5.031437289853324
8210,5.031038444620904
8211,5.030804096037659
8212,5.0305694884839465
8213,5.030366448819117
8214,5.030525832789049
8215,5.030963631924683
8216,5.031570049835608
8217,5.031171546066023
8218,5.030971224119412
8219,5.031088373476236
8220,5.0315259119239
8221,5.032131966660049
8222,5.0317336251369476
8223,5.031444752233856
8224,5.0315217826588965
8225,5.031778609592129
8226,5.032384339180024
8227,5.031986197342442
8228,5.031697332887095
8229,5.031408343539134
8230,5.031205446222052
8231,5.031177797975875
8232,5.031417140369365
8233,5.031790592741334
8234,5.032227508706099
8235,5.032832654632265
8236,5.032434940684186
8237,5.03234742006377
8238,5.032784115267762
8239,5.033220719207622
8240,5.033825451106767
8241,5.033427846283671
8242,5.0331390850863595
8243,5.0331827204457165
8244,5.033406447553867
8245,5.0340108638075405
8246,5.033613465892699
8247,5.033324722086669
8248,5.033035854691746
8249,5.032833083053879
8250,5.032800310259479
8251,5.032943565552378
8252,5.033244464108038
8253,5.033848431659173
8254,5.033451470934702
8255,5.033317569169741
8256,5.033434453359762
8257,5.033673165083332
8258,5.034276788413791
8259,5.033880004473734
8260,5.033591457816301
8261,5.033547340047068
8262,5.033823579656207
8263,5.034124132391883
8264,5.034727350828585
8265,5.034330803405754
8266,5.034097766662409
8267,5.0342845056417165
8268,5.034887471403822
8269,5.034491070186602
8270,5.034249963748936
8271,5.034621914749999
8272,5.034694648672903
8273,5.035129725286939
8274,5.0355647113520074
8275,5.036167114676007
8276,5.035770911720366
8277,5.03557189306826
8278,5.035694557678836
8279,5.03589200287569
8280,5.036326669252627
8281,5.036928631667569
8282,5.036532626779306
8283,5.036299724207456
8284,5.036270637543359
8285,5.036456971099147
8286,5.036828201156704
8287,5.037262489413412
8288,5.03786393250677
8289,5.037468166729622
8290,5.037269013937101
8291,5.0373094248185115
8292,5.037444928562902
8293,5.037744394478936
8294,5.038345431673443
8295,5.037949897071419
8296,5.0377170527371025
8297,5.037754377215862
8298,5.037521317683293
8299,5.037465645220232
8300,5.037899365377561
8301,5.038499978739927
8302,5.038104776469136
8303,5.0379056189176925
8304,5.037939980221209
8305,5.037740492527448
8306,5.037683542278446
8307,5.037483737133115
8308,5.037425477087053
8309,5.0373658780506885
8310,5.037164540885451
8311,5.037275256483838
8312,5.037391690347276
8313,5.03764637281775
8314,5.0382462657683345
8315,5.037851816031765
8316,5.037883374974
8317,5.037838309065032
8318,5.037973702036094
8319,5.038573267388644
8320,5.0381790038079455
8321,5.037892733938042
8322,5.037997911427219
8323,5.037928149494553
8324,5.038226890393676
8325,5.038826079858258
8326,5.0384320728832375
8327,5.038199840509401
8328,5.038257197994963
8329,5.038626916963256
8330,5.039225770863123
8331,5.038831940829672
8332,5.038545923885866
8333,5.038475086940295
8334,5.03843656169731
8335,5.0388688491082965
8336,5.039467329364178
8337,5.039073756637836
8338,5.038841591313451
8339,5.0387696326439055
8340,5.038537268495322
8341,5.038476878617909
8342,5.038541686933966
8343,5.038870229096667
8344,5.0394682503894765
8345,5.03907508639913
8346,5.038942549086279
8347,5.039128071729483
8348,5.0392943489029225
8349,5.039892033044995
8350,5.039499042214282
8351,5.039213664442807
8352,5.0391803127380275
8353,5.039388647169971
8354,5.039986033997865
8355,5.039593255600858
8356,5.0393079050655745
8357,5.039022433649714
8358,5.038822328044325
8359,5.038950878595163
8360,5.039100580316775
8361,5.039531816644663
8362,5.039962964142699
8363,5.040394022841037
8364,5.040824992769812
8365,5.041255873959152
8366,5.041686666439165
8367,5.042283036392086
8368,5.041890696495078
8369,5.0419194871426924
8370,5.042094506562305
8371,5.042260301221182
8372,5.042690750658867
8373,5.043121111552563
8374,5.043551383932282
8375,5.0441470757507965
8376,5.043754919297464
8377,5.043622028496472
8378,5.043721429044123
8379,5.043994275684098
8380,5.044589630484396
8381,5.0441976436751474
8382,5.0439125940788205
8383,5.043930565826297
8384,5.044297967969515
8385,5.0447276921494675
8386,5.045157328073549
8387,5.045752146916255
8388,5.0453603655778085
8389,5.045162349260522
8390,5.04536957882895
8391,5.045798953307883
8392,5.0463934123541065
8393,5.046001776533437
8394,5.045716887994452
8395,5.045670911792617
8396,5.045845311872338
8397,5.0464394823902
8398,5.046048062793817
8399,5.045763207773762
8400,5.045478233668796
8401,5.045278582693577
8402,5.045339252137527
8403,5.0457681871626185
8404,5.046361971144524
8405,5.0459709036178975
8406,5.045773038514175
8407,5.045743279746128
8408,5.045995443008063
8409,5.046588917663779
8410,5.046198044222884
8411,5.045913346167199
8412,5.0458410065965005
8413,5.045997626685462
8414,5.04629349144389
8415,5.046886592326796
8416,5.046495964885002
8417,5.046265584085794
8418,5.046485614077103
8419,5.046913823785804
8420,5.047506569381758
8421,5.04711608886465
8422,5.046831608903542
8423,5.04675822280266
8424,5.046683693001932
8425,5.046484396933157
8426,5.0465565827647865
8427,5.0469844902757774
8428,5.047576777570636
8429,5.047186690167956
8430,5.04705425688565
8431,5.047219130550975
8432,5.047318229860097
8433,5.047537954789627
8434,5.047965489276871
8435,5.048392936457889
8436,5.048984607652934
8437,5.048594754045203
8438,5.048461678003686
8439,5.048327938051006
8440,5.048128604959366
8441,5.04812161779356
8442,5.048712984859043
8443,5.048323443114355
8444,5.048093647602319
8445,5.048150690827203
8446,5.048515768871133
8447,5.049106809359904
8448,5.048717440194513
8449,5.048433859583262
8450,5.0484874180633055
8451,5.048203761257378
8452,5.048143270190234
8453,5.048362657900481
8454,5.048953325134602
8455,5.048564313110826
8456,5.048367598946606
8457,5.048515834316884
8458,5.049106260052435
8459,5.048717388602293
8460,5.048482401057947
8461,5.048733403789239
8462,5.048927622085589
8463,5.049161604737516
8464,5.049751619459401
8465,5.049362950057195
8466,5.04913362370151
8467,5.049154545378599
8468,5.049580647606636
8469,5.050170334277928
8470,5.049781833594797
8471,5.049498774915185
8472,5.049490049263024
8473,5.049814083756429
8474,5.050403464623583
8475,5.050015154370116
8476,5.049732107460137
8477,5.049448944321122
8478,5.049250498242786
8479,5.04935995502159
8480,5.049630300202645
8481,5.050219313678141
8482,5.049831362137424
8483,5.049635089702326
8484,5.049685397483803
8485,5.04975359767426
8486,5.050077285404656
8487,5.050665913171607
8488,5.0502781858900025
8489,5.05004938175464
8490,5.050073075741308
8491,5.050436618529924
8492,5.050861698916102
8493,5.0514499017351
8494,5.051062358675923
8495,5.05083339724016
8496,5.050604194654626
8497,5.050405918110823
8498,5.050372227135762
8499,5.050642112210621
8500,5.051229953423595
8501,5.050842771802427
8502,5.0506466737381155
8503,5.050611432528665
8504,5.050329242846724
8505,5.050376369353331
8506,5.050370073025728
8507,5.050957559313078
8508,5.050570744673999
8509,5.050374529976035
8510,5.050177970037266
8511,5.049979863478991
8512,5.049973700991183
8513,5.050398077354253
8514,5.050985173982971
8515,5.050598690469112
8516,5.05040192195095
8517,5.050173317567119
8518,5.050165195446107
8519,5.050119619974522
8520,5.050337977188511
8521,5.0507006229498375
8522,5.051287243198633
8523,5.050901117110033
8524,5.050768901772727
8525,5.050924437504278
8526,5.051174137935104
8527,5.051597869526881
8528,5.052184054414321
8529,5.051798097372677
8530,5.051569550405144
8531,5.051596180973171
8532,5.051865333000129
8533,5.052451211783735
8534,5.0520654383927015
8535,5.0517843345216376
8536,5.051878245537013
8537,5.052240251012873
8538,5.052825811426944
8539,5.052440208904519
8540,5.052159099792356
8541,5.0518778760612495
